"","sgCtu1-g1-R1-input","sgCtu1-g1-R1-polysome","sgCtu1-g1-R2-polysome","sgCtu1-g2-R1-input","sgCtu1-g2-R2-input","sgCtu1-g2-R1-polysome","sgCtu1-g2-R2-polysome","sgCtu2-g1-R1-input","sgCtu2-g1-R2-input","sgCtu2-g1-R1-polysome","sgCtu2-g2-R2-input","sgCtu2-g2-R1-polysome","sgCtu2-g2-R2-polysome","sgScr-g1-R1-input","sgScr-g1-R2-input","sgScr-g1-R1-polysome","sgScr-g1-R2-polysome","sgScr-g2-R1-input","sgScr-g2-R2-input","sgScr-g2-R1-polysome","sgScr-g2-R2-polysome"
"Gria1",40.4054787073637,18.2932878235692,19.4945617261092,31.8254224820608,32.0333351362616,25.4922564366658,15.2142020531309,35.4595947579088,27.1514084467074,16.5300965524242,39.0516388901281,19.5300344265728,28.403673855934,52.5317527234897,31.8571073662441,18.5715424879533,37.9615384155765,28.5550417891759,24.5477151013007,22.4825639800359,19.5968073694871
"Fam114a2",26.8696433403968,37.4440735138681,38.7326160610854,24.4702137306512,25.9164168690358,33.6356161317119,36.9487764147465,25.1898760575308,25.4126482998739,41.7009253936156,23.9191288202035,35.2493304284485,29.6386161974964,25.6207495739125,23.7547216777196,28.8890660923718,32.941830856492,26.4134136549877,24.5477151013007,30.417586561225,44.9573816123527
"Mfap3",14.5459723346509,10.2899744007577,14.8774286857149,15.5590954356742,13.19966573454,14.1623646870366,10.3239228217674,14.338852525056,16.7188475657065,13.1489404394284,15.6206555560512,12.3848998802657,10.8674926057487,11.9809260597433,12.3377236620714,13.4127806857441,13.4904640650396,15.7052729840467,13.2344203154839,7.93502258118913,15.850358901791
"Sap30l",7.27298616732546,8.28914604505477,12.5688621655178,7.92099403997957,8.04857666740242,8.49741881222194,8.96551192416643,8.9133407588186,9.22880385626999,7.88936426365701,8.94933391232102,8.57416145556855,13.5843657571858,7.92584339336862,11.4169980156482,14.4445330461859,8.78448822839787,10.5296716597586,9.81908604052029,9.25752634472065,8.35746196639889
"Larp1",91.9224640592524,92.8956022290621,82.0823651625652,89.1111829497702,83.222282740941,99.8446710436078,84.2214756512604,92.8150048581328,72.626673825429,76.6395385612395,79.567714238636,80.9781915248141,75.0844943669909,96.7690181748494,94.0981610644551,92.8577124397666,102.904004961232,95.1239829601921,90.9332750709053,100.510286028396,91.9320816303878
"Cnot8",22.22301328905,35.7290777804085,28.7288278068978,20.9340556770889,22.2140716020307,31.8653205458323,29.341675388181,21.508278787584,23.6738881530404,22.5410407533057,23.7564136581613,30.0095650944899,26.1807776411218,20.0910913924925,22.2815606434424,33.0160755341392,29.1770501871786,24.4502545319818,21.986214395078,27.772579034162,29.9715877415684
"Mrpl22",48.8906292359101,88.8939455176564,89.7775868965556,53.7496024141471,50.0621468712431,76.4767693099975,69.5506379571699,53.4800445529116,59.3853465533895,83.0261667746762,56.6248763906857,73.833056978507,88.9158485924892,45.3431970876437,45.1155566747387,57.7781321847436,74.3544182189391,50.3282611534225,56.9933907134547,48.9326392506663,76.6580994159347
"Irgm2",13.33380797343,8.57497866729804,8.46474390738953,12.7301689928243,11.4289788677114,5.66494587481463,6.52037230848468,15.6952304666154,11.2350655641548,5.25957617577134,10.2510552086586,2.38171151543571,6.42170017612422,17.1419403624019,12.8901590499254,4.1270094417674,6.90209789374118,16.9545560623232,11.0998363936316,13.2250376353152,6.62833190438533
"Zfp672",21.8189585019764,32.5849189357326,27.1897834600997,24.3287674085087,23.9847584688592,22.3057243820826,25.2664426953781,26.5462539990902,25.5463990803995,27.0492489039669,25.0581349544989,23.8171151543571,35.5663394369957,24.8834618163899,23.7547216777196,13.4127806857441,19.7650985138952,29.4473868450876,23.9073399247451,23.8050677435674,25.9369509302035
"Rnf187",40.8095334944373,46.876550047896,49.2494190975391,36.0688121463355,34.9308227365265,41.0708575924061,43.197466543711,36.2346678673713,32.3676888872078,31.557457054628,38.2380630799171,46.6815457025399,49.397693662494,32.0720174522358,33.8827037883752,46.4288562198833,44.2361728644321,38.9062444377521,38.8494273777107,35.7076016153511,46.3983233306973
"Guk1",28.889917275765,35.157412535922,30.5243795448289,29.4208350056384,28.9748760026487,36.8221481862951,34.2319546195446,27.3213271085527,30.8964303014256,32.6845090922933,27.6615775471741,38.1073842469713,38.2832125884328,25.0677837557705,27.6217693926972,31.9843231736974,24.4710743505369,31.7674839904581,24.9746318856712,19.8375564529728,33.7180362092645
"Mrpl55",73.9420260344755,135.198830321066,134.666380344833,83.311883741928,84.5100550077254,132.772168940968,140.731368991461,72.2755674573769,86.1355026585199,136.3732965575,80.8694355349736,118.609233468698,153.626827290356,69.4893711465109,62.0569085689263,116.588016729929,126.747615866883,79.5971789873277,78.5526883241623,99.1877822648642,149.857938707842
"Arf1",266.272104681527,276.971810953727,318.325672396073,280.205164164277,290.553617693227,372.116132151886,339.874406579764,289.87734293897,299.467997596935,352.39160377668,294.677158458425,273.420481972019,333.434432221834,227.637595135122,233.311878803649,209.445729169696,240.004767668727,239.683882017895,259.565404897232,222.180632273296,273.778926485481
"Snap47",47.6784648746891,45.7332195589229,48.47989692414,59.6903479441318,51.9938052714196,52.0466902248594,53.7930715449986,59.6806294286115,58.047838748133,60.8608100339255,52.0688518535041,51.4449687334113,50.3856475357439,49.582601693399,51.0082008118475,57.7781321847436,50.8245390357305,56.21773852244,60.1952665962331,64.8026844130446,55.9085386717719
"Zkscan17",22.0209858955132,12.2908027564605,21.0336060729073,21.7827336099438,20.7653278018982,19.4732514446753,13.5841089760097,23.2521932838746,20.5976202009504,15.778728527314,21.6411165516127,20.00637672966,20.9940198065599,23.4088863013445,21.1766898677345,17.5397901275115,21.3337571261091,21.0593433195172,24.7611734934859,15.8700451623783,16.4267355891289
"Nlrp3",73.7399986409387,73.1731512942766,73.1046064729096,71.5718390041011,79.841880540632,71.1658825523588,76.0710102656546,66.6562874137739,75.1679386554164,67.6231222599172,67.364077085471,83.836245343337,58.0422900534304,88.1058870239581,73.4739065845745,104.206988404627,81.2565161126803,82.80962118861,69.5874358523829,92.5752634472065,74.6407810102522
"Mprip",17.77841063124,19.7224509347855,15.646950859114,15.2762027913892,15.1313241347166,18.7651332103235,15.2142020531309,15.1139256345185,15.2475889799243,20.6626206905303,16.7596616903466,19.0536921234857,18.0301581868103,18.9851597562086,19.5193837041727,20.635047208837,18.5101716241241,19.4531222188761,17.0766713748179,14.5475413988467,18.1558656511424
"Flcn",8.48515052854637,7.71748080056824,7.69522173399048,9.194010939262,9.17537740083876,6.37306410916646,7.06373666752507,10.8510235324748,8.82755151469303,6.38662821343663,10.576485532743,10.00318836483,9.13857332756139,8.66313115089128,7.91824055923986,8.2540188835348,8.47075650595508,7.67416748084101,11.7402115701873,5.29001505412609,6.91652024805425
"Cops3",13.33380797343,12.5766353787038,15.646950859114,18.8123608449515,19.4775555351139,14.1623646870366,15.4858842326511,16.2765352987122,18.5913584930656,15.4030445147589,18.3868133107686,12.8612421833528,16.795215845248,13.0868576960273,12.8901590499254,16.5080377670696,9.09821995084065,12.4928307827644,13.8747954920395,7.93502258118913,12.3920987777639
"Nt5m",10.1013696768409,10.5758070230009,9.23426608078858,6.93086978498212,7.24371900066218,6.01900499199054,11.138969360328,8.9133407588186,7.62379448996216,8.6407322887672,9.76290972253202,6.19244994013284,10.8674926057487,6.63558981770396,8.10238568852451,14.4445330461859,9.72568339572621,8.38804352557041,6.61721015774193,6.61251881765761,8.06927362272996
"Med9",7.27298616732546,10.8616396452442,9.74728086305461,7.49665507355209,8.69246280079462,8.85147792939786,6.79205448800487,7.94449937199049,6.55378824575695,12.7732564268733,9.27476423640542,8.57416145556855,8.89158485924892,6.81991175708463,7.54995030067056,8.2540188835348,7.84329306106952,8.92345055911746,10.459461217076,5.29001505412609,4.32282515503391
"Tom1l2",26.0615337662496,16.8641247123528,15.646950859114,28.430710750641,23.9847584688592,22.3057243820826,14.9425198736107,24.0272663933371,21.4001248841043,15.0273605022038,26.0344259267521,17.1483229111371,18.7711235917477,27.8326128464805,27.2534791341279,17.5397901275115,18.1964399016813,27.4842277220818,21.5592976107076,17.1925489259098,17.8676773074735
"Atpaf2",15.3540819087982,24.2957728906778,27.9593056334988,17.539343945669,21.4092139352904,24.4300790851381,26.0814892339387,22.4771201744121,18.7251092735913,22.9167247658608,23.4309833340769,31.4385920037514,29.8856046658089,18.4321939380666,15.8364811184797,26.8255613714881,22.2749522934374,20.8808743083348,19.4247136888554,19.8375564529728,21.6141257751695
"Drg2",17.3743558441664,17.4357899568394,13.5948917300499,19.0952534892365,22.5360146687268,12.7461282183329,19.8327991049742,18.7955229044653,25.5463990803995,16.1544125398691,22.6174075238659,14.7666113957014,14.0783426938108,17.1419403624019,23.2022862898656,15.4762854066278,16.6277812894674,17.6684321070526,21.3458392185224,11.9025338717837,17.2913006201356
"Alkbh5",31.7183007852805,47.7340479146258,40.2716604078835,27.582032817786,23.0189292687709,38.9465028893506,38.8505516713879,31.3904609332307,29.5589224961691,45.8334495317217,27.1734320610475,48.1105726118013,41.4940626764949,33.5465929672811,32.0412524955287,54.6828751034181,52.3931976479444,38.3708374042051,36.0744682793028,51.5776467777294,53.8912202660894
"Flii",32.1223555723541,22.2949445349749,22.5726504197054,32.2497614484883,26.8822460691241,21.2435470305549,23.0929852592166,31.9717657653276,25.2788975193482,16.5300965524242,31.4040262741447,22.3880882450957,18.5241351234352,25.6207495739125,29.279075556259,24.7620566506044,29.4907819096214,28.0196347556288,27.7495909840791,27.772579034162,24.2078208681899
"Smcr8",13.1317805798932,8.86081128954131,8.46474390738953,13.7202932478218,13.19966573454,7.4352414606942,8.69382974464624,12.2074014740342,12.0375702473087,7.13799623854682,13.6680736115448,5.7161076370457,9.8795387324988,10.8749944234593,15.2840457306258,15.4762854066278,12.863000620154,12.3143617715821,11.0998363936316,5.29001505412609,11.815722090426
"Dhrs7b",19.1926023859978,39.444901869571,33.6024682384251,18.670914522809,19.79949860181,36.1140299519433,35.8620476966657,20.5394374007559,20.1963678593734,28.5519849541873,16.1088010421778,32.8676189130128,37.5422471834954,21.7499888469185,18.9669483163187,34.0478278945811,36.3928798033626,20.7024052971525,20.2785472575962,35.7076016153511,40.6345564573187
"Tmem11",15.7581366958718,15.1491289788932,16.416473032513,13.0130616371093,13.8435518679322,12.392069101157,13.8557911555299,12.4011697513998,14.980087418873,19.9112526654201,12.8544978013338,13.33758448644,18.0301581868103,10.6906724840786,11.6011431449328,17.5397901275115,11.9218054528257,13.3851758386762,11.9536699623725,15.8700451623783,15.850358901791
"Map2k3",43.2338622168791,46.0190521811662,48.223389533007,35.5030268577656,31.0675059361733,42.1330349439338,52.978025006438,47.0856913998461,42.5327482071573,45.8334495317217,44.7466695616051,48.1105726118013,53.102520687181,34.8368465429458,39.0387674083454,42.3018467781159,48.628416978631,45.509597851499,46.1070127120083,43.6426241965402,46.6865116743662
"Tnfrsf13b",30.1020816369859,30.5840905800297,32.8329460650261,28.147818106356,29.1358475359968,26.2003746710177,26.0814892339387,29.4527781595745,33.036442789836,29.3033529792975,29.4514443296383,33.3439612160999,31.1205470073712,29.4915103009065,27.4376242634125,29.9208184528137,23.5298791832086,31.5890149792758,28.8168829450052,23.8050677435674,32.5652828345888
"Usp22",9.49528749623047,8.00331342281151,8.20823651625652,12.0229373821118,10.9460642676673,8.85147792939786,8.96551192416643,9.88218214564671,10.1650593199496,9.76778432643249,10.2510552086586,12.3848998802657,10.6205041374362,11.2436383022206,11.6011431449328,12.3810283253022,11.2943420079401,10.1727336373939,11.0998363936316,13.2250376353152,11.815722090426
"Aldh3a2",20.2027393536818,8.57497866729804,12.0558473832518,21.3583946435163,15.7752102681087,11.3298917496293,15.2142020531309,20.9269739554872,23.2726358114634,13.9003084645385,20.5021104173172,9.52684606174284,12.8434003522484,14.9300770898339,23.018141160581,9.28577124397665,15.686586122139,15.8837419952291,16.222837806077,9.25752634472065,11.815722090426
"Grap",13.9398901540405,12.5766353787038,10.2602956453206,12.8716153149668,13.0386942011919,14.5164238042125,13.8557911555299,15.5014621892497,11.5025671252061,13.1489404394284,11.8782068290806,11.4322152740914,10.3735156691237,15.2987209685952,15.4681908599104,13.4127806857441,16.0003178445818,15.1698659504997,12.1671283545577,22.4825639800359,11.815722090426
"Ulk2",12.9297531863564,17.7216225790826,10.5168030364537,18.953807167094,18.0288117349814,10.2677143981015,22.277938720656,16.4703035760779,17.7888538099117,11.2705203766529,13.6680736115448,15.7192960018757,17.7831697184978,14.3771112716919,19.887673962742,9.28577124397665,14.1179275099251,17.4899630958702,23.2669647481894,17.1925489259098,13.5448521524396
"Akap10",19.3946297795346,14.5774637344067,17.6990099881781,17.2564513013841,19.79949860181,14.1623646870366,12.497380257929,22.2833518970465,18.5913584930656,11.646204389208,18.712243634853,13.8139267895271,14.3253311621233,23.5932082407252,23.7547216777196,13.4127806857441,16.6277812894674,25.1641305767112,18.7843385122997,14.5475413988467,15.5621705581221
"Specc1",22.6270680761237,20.8657814237586,18.9815469438432,23.3386431535112,18.8336694017217,19.8273105618512,17.3876594892925,24.0272663933371,22.8713834698865,19.9112526654201,23.1055530099925,14.2902690926143,17.5361812501854,23.2245643619639,29.4632206855437,27.85731373193,24.4710743505369,26.9488206885347,23.6938815325598,33.0625940882881,21.9023141188385
"Adora2b",11.5155614315987,12.8624680009471,16.15996564138,10.1841351942594,13.6825803345841,12.0380099839811,9.23719410368662,10.269718700378,13.5088288330909,9.76778432643249,13.830788773587,12.8612421833528,12.8434003522484,15.2987209685952,12.5218687913561,7.22226652309295,13.1767323425968,13.2067068274938,11.5267531780021,15.8700451623783,10.9511570594192
"Zswim7",14.3439449411141,22.5807771572182,15.903458250247,14.2860785363917,17.5458971349373,15.9326602729161,16.0292485916915,17.439144962906,16.8525983462321,21.7896727281956,16.27151620422,17.6246652142242,25.6868007044969,18.0635500593052,13.07430417921,21.6667995692789,16.3140495670246,11.9574237492174,16.222837806077,17.1925489259098,18.7322423384803
"Ncor1",42.223725249195,41.1598976030306,33.6024682384251,41.5852187098928,34.4479081364824,40.7167984752301,37.4921407737869,40.497569969415,36.7814646445543,38.3197692806198,45.8856756959005,43.823491884017,29.8856046658089,36.3114220579911,38.6704771497761,54.6828751034181,47.3734900888599,38.7277754265698,43.9724287901561,43.6426241965402,50.7211484857312
"Ubb",1668.14018843351,1470.32300881937,1731.42489014786,1786.32560233754,1871.13310363771,1542.98963265263,1708.06586264347,1884.39649738067,1863.28212350286,1382.89285021531,1800.76869832103,1552.399565761,1425.86442756789,1502.40812789181,1523.43265457189,1044.13338876715,1278.77050067678,1667.43597147669,1670.09846045719,1237.8635226655,1508.0896024195
"Trpv2",108.892765116345,120.049701342173,92.5991681990188,92.3644483590475,87.0855995412942,88.5147792939786,87.4816618055027,101.728345616951,97.1030666616233,93.5453191262188,106.090285651515,110.987756619304,90.397779402364,92.1609696903328,94.0981610644551,117.619769090371,103.531468406118,90.8407266918157,97.7639436208324,96.5427747378011,103.459615377145
"2410006H16Rik",97.7812584718201,38.0157387583547,44.8887934482778,125.462887740391,127.972369011698,42.8411531782856,43.197466543711,111.029222930501,116.89818217942,39.4468213182851,112.598892133203,48.5869149148885,51.3736014089937,110.040197810257,100.911530847987,37.1430849759066,42.0400508073326,109.40150385478,87.0910240115712,33.0625940882881,41.7873098319945
"Mmgt2",10.9094792509882,14.8632963566499,19.7510691172422,10.1841351942594,11.7509219344075,13.4542464526847,20.919527823055,10.0759504230123,10.7000624420522,18.4085166151997,11.5527765049962,14.2902690926143,23.7108929579971,10.8749944234593,12.1535785327868,11.3492759648604,21.0200254036663,12.1358927603997,10.6729196092612,15.8700451623783,15.850358901791
"Tvp23b",16.3642188764823,24.0099402684345,28.9853351980308,19.5195924556639,18.6726978683736,24.0760199679622,28.5266288496205,16.8578401308091,21.9351280062069,26.6735648914118,15.7833707180934,20.00637672966,32.3554893489336,11.9809260597433,15.0999006013411,21.6667995692789,24.1573426280941,14.812927928135,12.1671283545577,21.1600602165044,22.7668791498453
"Pmp22",157.783394352255,195.223680992152,222.391908112325,185.294682006665,183.185604950079,220.578830000595,236.091814003049,169.741010972285,178.42354122122,205.123470855082,161.413440745863,170.05420220211,206.482359509225,127.735103990801,137.188121317063,112.461007288162,153.101080552077,161.514455120026,162.441836452955,141.507902697873,173.201194545025
"Cox10",10.1013696768409,14.2916311121634,16.672980423646,8.62822565069203,11.1070358010153,14.1623646870366,10.3239228217674,9.49464559091547,9.36255463679564,12.7732564268733,10.7392006947852,16.67198060805,12.102434947311,9.58474084779461,7.36580517138592,9.28577124397665,10.9806102854973,8.56651253675276,12.5940451389282,17.1925489259098,14.1212288397774
"Elac2",5.85879441256773,5.43081982262209,5.89966999605937,6.22363817426966,7.56566206735828,10.6217735152774,5.70532576992409,7.75073109462487,8.56004995364173,6.01094420088153,8.78661875027882,5.7161076370457,6.66868864443669,8.11016533274928,6.62922465424732,9.28577124397665,6.27463444885562,7.49569846965866,6.61721015774193,10.5800301082522,5.47557852970962
"Map2k4",36.9710130172378,45.7332195589229,31.037394327095,37.7661680120455,35.4137373365707,41.0708575924061,34.7753189785849,31.5842292105964,36.2464615224517,33.4358771174035,33.3566082186511,30.4859073975771,33.8374201588084,39.8135389062238,38.8546222790607,40.2383420572322,33.5692943013776,37.1215543259286,38.4225105933403,30.417586561225,25.9369509302035
"Dnah9",24.6473420114918,19.150785690299,19.7510691172422,20.9340556770889,23.5018438688151,24.784138202314,20.1044812844944,23.6397298386059,19.2601123956939,16.9057805649793,25.5462804406255,22.8644305481828,19.0181120600602,23.7775301801059,19.5193837041727,13.4127806857441,26.3534646851936,16.7760870511408,18.143963335744,19.8375564529728,18.4440539948113
"Adprm",16.9703010570927,14.8632963566499,15.646950859114,18.105129234239,19.79949860181,10.6217735152774,16.0292485916915,18.7955229044653,22.8713834698865,22.5410407533057,16.9223768523888,14.2902690926143,18.2771466551228,15.4830429079759,16.5730616356183,8.2540188835348,13.4904640650396,13.3851758386762,16.6497545904474,14.5475413988467,12.6802871214328
"Gas7",43.2338622168791,55.451528715194,60.5357443073918,44.8384841191701,48.6134030711106,58.0656952168499,53.2497071859582,46.5043865677492,40.2589849382212,56.3526018832644,45.8856756959005,60.9718147951541,48.4097397892441,49.9512455721604,48.2460238725778,58.8098845451855,52.7069293703872,51.3990752205166,54.431890007232,75.3827145212967,58.2140454211233
"Glp2r",16.1621914829455,22.5807771572182,31.037394327095,18.388021878524,20.6043562685502,29.7409658427768,19.2894347459338,19.3768277365622,16.0500936630782,15.778728527314,20.9902559034438,26.6751689728799,21.7349852114974,15.8516867867372,15.0999006013411,28.8890660923718,22.5886840158802,17.3114940846879,15.3690042373361,22.4825639800359,26.2251392738724
"Stx8",221.826078103427,318.417541179001,331.66405673499,243.570566729372,239.686613155244,322.901914864434,319.769925295269,251.704992297943,240.483903385122,327.596458948044,241.79473079471,315.814946946775,360.356175267894,243.67360386124,236.258200872203,338.414774224927,283.613477088274,242.896324219177,245.050234228637,308.143376902845,310.667034475104
"Pik3r5",44.4460265781001,36.8724082693816,49.7624338798051,39.1806312334704,42.4964848038848,49.2142172874521,46.7293348774735,35.6533630352744,35.4439568392978,45.4577655191666,37.0990569456217,41.9181226716685,38.2832125884328,46.2648067845471,42.7216699940383,36.1113326154648,41.4125873624471,40.3339965272109,40.5570945151925,48.9326392506663,44.9573816123527
"Pik3r6",13.33380797343,6.85998293383843,6.15617738719239,11.7400447378269,9.17537740083876,3.89465028893506,6.24869012896448,7.94449937199049,8.82755151469303,4.88389216321625,9.11204907436322,4.28708072778428,4.9397693662494,8.66313115089128,11.7852882742175,5.15876180220925,5.64717100397006,7.31722945847631,7.68450211866805,2.64500752706304,6.91652024805425
"Ndel1",26.8696433403968,30.869923202273,29.4983499802969,30.8352982270633,29.1358475359968,28.3247293740731,29.6133575677012,25.9649491669933,27.68641156881,27.424932916522,26.0344259267521,27.6278535790542,38.7771895250578,28.2012567252418,28.3583499098358,20.635047208837,26.0397329627508,30.6966699233641,35.2206347105619,25.1275715070989,30.8361527725752
"Rpl26",2280.28319085007,2175.75792051576,2279.32467760798,2363.85093564533,2464.79611862532,2231.28055644261,2214.20976308959,2467.63901225119,2336.22488344156,2249.59586717991,2308.27728873065,2138.77694086127,2429.13158585314,2165.41414384406,2124.48235655698,2072.79049212768,1940.11697158616,2157.86881420578,2227.01140566844,2131.87606681281,2119.91345602863
"Borcs6",12.3236710057459,12.2908027564605,13.5948917300499,9.05256461711951,9.81926353423095,15.9326602729161,13.5841089760097,11.0447918098404,9.89755775889825,18.7842006277548,11.8782068290806,14.7666113957014,16.301238908623,12.7182138172659,11.2328528863635,17.5397901275115,18.1964399016813,10.3512026485763,9.60562764833507,14.5475413988467,13.5448521524396
"Tmem107",11.111506644525,11.1474722674875,6.4126847783254,8.91111829497702,8.69246280079462,6.01900499199054,7.06373666752507,8.13826764935612,8.56004995364173,6.76231222599172,7.48489745394122,8.57416145556855,10.3735156691237,10.1377066659366,7.36580517138592,4.1270094417674,5.64717100397006,9.10191957029981,10.8863780014464,11.9025338717837,5.76376687337854
"Trappc1",112.731285593545,174.07206694615,177.75962205518,121.926729686828,120.245735410992,159.326602729161,168.714633482041,131.956196885988,126.394487596741,171.311909725124,127.894117365169,139.568294804533,182.277489614603,111.514773325303,111.407803217212,130.000797415673,156.86586122139,111.364662977786,111.852197505057,149.442925279062,150.722503738849
"Naa38",154.550956055666,169.498744990258,166.986311627593,157.005417578166,159.522789547916,162.867193900921,153.50043142891,163.346657819219,164.112207704975,176.94716991345,146.769076162065,157.669302321844,228.217344720722,140.821961686829,141.05516903204,171.270891833347,149.336299882764,154.018756650367,159.666877354547,182.50551936735,152.163445457194
"Kdm6b",12.5256983992827,7.71748080056824,10.5168030364537,11.0328131271144,12.7167511344958,9.20553704657377,8.69382974464624,11.6260966419373,11.903819466783,9.76778432643249,11.8782068290806,9.05050375865569,8.89158485924892,10.1377066659366,12.5218687913561,11.3492759648604,9.09821995084065,10.8866096821233,10.8863780014464,3.96751129059457,10.0865920284125
"Dnah2",12.9297531863564,14.8632963566499,16.416473032513,13.4374006035368,19.960470135158,12.392069101157,16.3009307712117,11.6260966419373,13.1075764915139,11.2705203766529,12.203637153165,17.1483229111371,16.5482273769355,13.6398235141693,15.8364811184797,15.4762854066278,12.863000620154,16.7760870511408,14.9420874529657,9.25752634472065,13.8330404961085
"Trp53",40.8095334944373,40.5882323585441,44.6322860571448,52.1936928705797,54.0864352049443,43.5492714126375,35.3186833376253,53.0925079981804,60.4553527975947,38.3197692806198,45.7229605338583,48.1105726118013,40.5061088032451,47.3707384208311,51.9289264582707,31.9843231736974,33.5692943013776,47.2942879633225,47.1743046729344,51.5776467777294,40.9227448009877
"Fxr2",7.87906834793592,8.57497866729804,7.69522173399048,7.49665507355209,7.56566206735828,5.66494587481463,7.87878320608565,7.75073109462487,8.15879761206477,4.50820815066115,8.13575810211002,10.00318836483,5.18675783456187,9.95338472655594,5.34020874925479,4.1270094417674,7.21582961618396,6.96029143611162,11.5267531780021,9.25752634472065,7.20470859172318
"Mpdu1",35.9608760495537,63.1690095157623,63.870340392121,39.3220775556129,38.9551110702277,53.4629266935631,54.336435904039,47.0856913998461,44.1377575734652,58.98238997115,48.4891182885757,60.9718147951541,77.0604021134906,41.6567583000304,37.1973161154989,37.1430849759066,48.628416978631,43.7249077396755,46.3204711041935,50.2551430141978,50.4329601420623
"Cd68",284.656597493377,232.953587128264,267.02419416947,304.251038928501,311.80186009517,257.046919069714,256.739659646584,320.686499040104,342.937001267772,262.227440763457,342.189985774747,248.174339908401,297.374115848214,233.720219134684,267.010437462739,150.63584462451,176.944691457728,283.230320746388,306.526251177981,190.440541948539,231.12705162248
"Eif4a1",232.331502567341,173.21456907942,183.402784660107,199.580760543057,199.765672884928,154.369775088699,165.997811686839,219.539458255249,212.797491816312,145.389712858822,223.733347808026,146.71342935084,163.506366022855,174.737198532871,212.687624323768,131.032549776115,150.904958494978,201.31304461369,228.82739642256,128.282865062558,146.399678583815
"Senp3",14.5459723346509,15.4349616011365,16.416473032513,13.7202932478218,13.0386942011919,15.2245420385643,13.5841089760097,18.7955229044653,12.9738257109882,13.1489404394284,15.457940394009,15.7192960018757,12.3494234156235,11.9809260597433,13.6267395670639,8.2540188835348,12.5492688977112,14.0990518834056,17.7170465513736,6.61251881765761,13.5448521524396
"Tnfsf13os",10.3033970703777,12.5766353787038,9.23426608078858,10.042688872117,9.980235067579,11.6839508668052,14.1274733350501,7.75073109462487,9.49630541732129,13.1489404394284,11.5527765049962,17.6246652142242,12.102434947311,9.40041890841394,7.36580517138592,14.4445330461859,8.47075650595508,13.5636448498585,9.81908604052029,11.9025338717837,10.6629687157503
"Tnfsf13",48.6886018423732,36.5865756471383,39.7586456256175,48.9404274613023,39.2770541369238,46.0276852328689,39.1222338509081,47.666996231943,50.0227919165938,51.8443937326032,48.9772637747023,41.9181226716685,53.3495091554935,43.8686215725984,48.0618787432931,46.4288562198833,36.0791480809198,40.6909345495756,49.7358053791571,44.9651279600717,35.447166271278
"Tnfsf12",58.1838893386037,55.451528715194,55.1490890935985,56.7199751791394,59.3984958054299,59.1278725683777,55.9665289811601,59.6806294286115,59.6528481144408,56.7282858958195,57.4384522008967,52.3976533395856,71.1326788739913,61.5635277531423,56.9008449489562,49.5241133012088,64.3150031007701,60.322525779634,60.6221833806035,54.2226543047924,56.1967270154408
"Polr2a",34.3446569012591,20.294116179272,19.4945617261092,28.8550497170684,36.3795665366589,24.4300790851381,17.6593416688127,42.0477161883399,38.5202247913878,22.1653567407506,35.6346204872419,26.6751689728799,23.7108929579971,38.3389633911784,37.5656063740682,29.9208184528137,20.078830236338,41.0478725719403,40.7705529073777,23.8050677435674,19.884995713156
"Tmem256",420.419005950119,660.273357381949,641.524985223673,410.052887891085,432.530510106206,598.359908027295,610.741539561398,452.061391093996,440.307569490446,618.000200653133,432.985046194295,568.27636758296,761.218459339032,460.436204572903,435.319085628908,739.766442436807,676.405593586636,439.033767508579,420.513032604891,630.834295204536,640.066311288687
"Plscr3",12.7277257928196,14.5774637344067,12.8253695566508,13.2959542813943,10.9460642676673,13.8083055698607,13.3124267964895,13.7575476929591,11.1013147836291,9.39210031387739,13.9935039356292,15.7192960018757,15.8072619719981,11.7966041203626,13.2584493084946,11.3492759648604,20.078830236338,16.2406800175938,14.5151706685952,10.5800301082522,14.1212288397774
"Acap1",8.08109574147274,6.00248506710863,4.87364043152731,9.194010939262,8.69246280079462,5.31088675763871,7.33541884704526,10.6572552551092,9.89755775889825,7.88936426365701,11.2273461809118,7.14513454630713,5.18675783456187,7.37287757522662,8.4706759470938,2.0635047208837,4.70597583664171,8.03110550320571,10.6729196092612,5.29001505412609,7.20470859172318
"Gps2",20.2027393536818,31.7274210690028,34.6284978029572,25.6017843077911,28.9748760026487,31.1572023114805,29.6133575677012,28.2901684953808,23.6738881530404,29.6790369918526,26.1971410887943,31.4385920037514,28.897650792559,23.5932082407252,23.5705765484349,22.6985519297207,29.4907819096214,20.5239362859702,19.2112552966701,22.4825639800359,23.3432558371831
"Eif5a",228.290954696605,315.273382334325,314.478061529078,243.712013051514,238.881755488504,322.901914864434,313.249552986785,259.843259947299,236.605130749878,333.98308716148,237.564136581613,290.092462580069,357.886290584769,219.711751741753,217.659542814454,254.842833029137,282.04481847606,216.125972541825,230.748521952227,219.535624746233,290.20566207461
"Elp5",38.7892595590691,60.8823485378161,63.357325609855,46.53583998488,51.9938052714196,65.1468775603682,62.4869012896448,49.0233741735023,46.2777700618756,62.739230096701,44.0958089134363,52.8739956426727,60.5121747365551,44.0529435119791,39.0387674083454,48.492360940767,52.7069293703872,42.6540936725814,47.1743046729344,52.9001505412609,59.366798795799
